Len Datetime MinLen MinTime MinClose DaysLen DaysTime DaysClose MinSignal DaysSignal OSignal
00650,2006-01-10 12:10:00,00650,2006-01-10 12:10:00,3644.57,00006,2006-01-09 23:59:59.999989,3671.78,-1.00,0.00,0.00
00651,2006-01-10 12:15:00,00651,2006-01-10 12:15:00,3643.77,00006,2006-01-09 23:59:59.999989,3671.78,0.00,0.00,0.00
00652,2006-01-10 12:20:00,00652,2006-01-10 12:20:00,3644.00,00006,2006-01-09 23:59:59.999989,3671.78,0.00,0.00,0.00
00653,2006-01-10 12:25:00,00653,2006-01-10 12:25:00,3644.09,00006,2006-01-09 23:59:59.999989,3671.78,0.00,0.00,0.00
00654,2006-01-10 12:30:00,00654,2006-01-10 12:30:00,3642.57,00006,2006-01-09 23:59:59.999989,3671.78,1.00,0.00,0.00
00655,2006-01-10 12:35:00,00655,2006-01-10 12:35:00,3640.74,00006,2006-01-09 23:59:59.999989,3671.78,0.00,0.00,0.00
00656,2006-01-10 12:40:00,00656,2006-01-10 12:40:00,3640.91,00006,2006-01-09 23:59:59.999989,3671.78,0.00,0.00,0.00
00657,2006-01-10 12:45:00,00657,2006-01-10 12:45:00,3641.50,00006,2006-01-09 23:59:59.999989,3671.78,0.00,0.00,0.00
00658,2006-01-10 12:50:00,00658,2006-01-10 12:50:00,3641.99,00006,2006-01-09 23:59:59.999989,3671.78,0.00,0.00,0.00
00659,2006-01-10 12:55:00,00659,2006-01-10 12:55:00,3641.97,00006,2006-01-09 23:59:59.999989,3671.78,0.00,0.00,0.00
00660,2006-01-10 13:00:00,00660,2006-01-10 13:00:00,3643.93,00006,2006-01-09 23:59:59.999989,3671.78,-1.00,0.00,0.00
00661,2006-01-10 13:05:00,00661,2006-01-10 13:05:00,3645.03,00006,2006-01-09 23:59:59.999989,3671.78,0.00,0.00,0.00
00662,2006-01-10 13:10:00,00662,2006-01-10 13:10:00,3646.80,00006,2006-01-09 23:59:59.999989,3671.78,0.00,0.00,0.00
00663,2006-01-10 13:15:00,00663,2006-01-10 13:15:00,3647.05,00006,2006-01-09 23:59:59.999989,3671.78,0.00,0.00,0.00
00664,2006-01-10 13:20:00,00664,2006-01-10 13:20:00,3646.59,00006,2006-01-09 23:59:59.999989,3671.78,0.00,0.00,0.00
00665,2006-01-10 13:25:00,00665,2006-01-10 13:25:00,3646.96,00006,2006-01-09 23:59:59.999989,3671.78,0.00,0.00,0.00
00666,2006-01-10 13:30:00,00666,2006-01-10 13:30:00,3645.37,00006,2006-01-09 23:59:59.999989,3671.78,0.00,0.00,0.00
00667,2006-01-10 13:35:00,00667,2006-01-10 13:35:00,3645.61,00006,2006-01-09 23:59:59.999989,3671.78,0.00,0.00,0.00
00668,2006-01-10 13:40:00,00668,2006-01-10 13:40:00,3646.87,00006,2006-01-09 23:59:59.999989,3671.78,0.00,0.00,0.00
00669,2006-01-10 13:45:00,00669,2006-01-10 13:45:00,3646.42,00006,2006-01-09 23:59:59.999989,3671.78,0.00,0.00,0.00
00670,2006-01-10 13:50:00,00670,2006-01-10 13:50:00,3645.76,00006,2006-01-09 23:59:59.999989,3671.78,1.00,0.00,0.00
00671,2006-01-10 13:55:00,00671,2006-01-10 13:55:00,3645.53,00006,2006-01-09 23:59:59.999989,3671.78,0.00,0.00,0.00
00672,2006-01-10 14:00:00,00672,2006-01-10 14:00:00,3644.98,00006,2006-01-09 23:59:59.999989,3671.78,0.00,0.00,0.00
00673,2006-01-10 14:05:00,00673,2006-01-10 14:05:00,3645.94,00006,2006-01-09 23:59:59.999989,3671.78,0.00,0.00,0.00
00674,2006-01-10 14:10:00,00674,2006-01-10 14:10:00,3642.90,00006,2006-01-09 23:59:59.999989,3671.78,0.00,0.00,0.00
00675,2006-01-10 14:15:00,00675,2006-01-10 14:15:00,3643.49,00006,2006-01-09 23:59:59.999989,3671.78,0.00,0.00,0.00
00676,2006-01-10 14:20:00,00676,2006-01-10 14:20:00,3642.37,00006,2006-01-09 23:59:59.999989,3671.78,0.00,0.00,0.00
00677,2006-01-10 14:25:00,00677,2006-01-10 14:25:00,3641.94,00006,2006-01-09 23:59:59.999989,3671.78,0.00,0.00,0.00
00678,2006-01-10 14:30:00,00678,2006-01-10 14:30:00,3642.95,00006,2006-01-09 23:59:59.999989,3671.78,0.00,0.00,0.00
00679,2006-01-10 14:35:00,00679,2006-01-10 14:35:00,3643.09,00006,2006-01-09 23:59:59.999989,3671.78,0.00,0.00,0.00
00680,2006-01-10 14:40:00,00680,2006-01-10 14:40:00,3642.71,00006,2006-01-09 23:59:59.999989,3671.78,0.00,0.00,0.00
00681,2006-01-10 14:45:00,00681,2006-01-10 14:45:00,3641.56,00006,2006-01-09 23:59:59.999989,3671.78,0.00,0.00,0.00
00682,2006-01-10 14:50:00,00682,2006-01-10 14:50:00,3642.14,00006,2006-01-09 23:59:59.999989,3671.78,0.00,0.00,0.00
